"","uniprot_name","uniprot_accessions","knownness","gene_name","protein_name","taxon_id","species","cluster_id","panther_group"
"138","RBFA_HUMAN","Q6PF07",0,"RBFA","Putative ribosome-binding factor A, mitochondrial",9606,"Homo sapiens","UKP09763","PTHR14725"
"139","RBFA_HUMAN","Q8WZ65",0,"RBFA","Putative ribosome-binding factor A, mitochondrial",9606,"Homo sapiens","UKP09763","PTHR14725"
"140","RBFA_HUMAN","Q9H776",0,"RBFA","Putative ribosome-binding factor A, mitochondrial",9606,"Homo sapiens","UKP09763","PTHR14725"
"141","CN119_HUMAN","Q9NWQ9",0,"C14orf119","Uncharacterized protein C14orf119",9606,"Homo sapiens","UKP09187","PTHR16260"
"142","CN119_HUMAN","Q6IAA7",0,"C14orf119","Uncharacterized protein C14orf119",9606,"Homo sapiens","UKP09187","PTHR16260"
"143","F168B_HUMAN","A1KXE4",0,"FAM168B","Myelin-associated neurite-outgrowth inhibitor (Mani) (p20)",9606,"Homo sapiens","UKP08528","PTHR31844"
"144","F168B_HUMAN","Q2TAZ6",0,"FAM168B","Myelin-associated neurite-outgrowth inhibitor (Mani) (p20)",9606,"Homo sapiens","UKP08528","PTHR31844"
"145","F168B_HUMAN","Q6NZ40",0,"FAM168B","Myelin-associated neurite-outgrowth inhibitor (Mani) (p20)",9606,"Homo sapiens","UKP08528","PTHR31844"
"146","F193B_HUMAN","Q96PV7",0,"FAM193B","Protein FAM193B",9606,"Homo sapiens","UKP08977","PTHR15109"
"147","F193B_HUMAN","E9PET5",0,"FAM193B","Protein FAM193B",9606,"Homo sapiens","UKP08977","PTHR15109"
"148","F193B_HUMAN","Q9NW00",0,"FAM193B","Protein FAM193B",9606,"Homo sapiens","UKP08977","PTHR15109"
"149","R3HCL_HUMAN","Q7Z5L2",0,"R3HCC1L","Coiled-coil domain-containing protein R3HCC1L (Growth inhibition and differentiation-related protein 88) (Putative mitochondrial space protein 32.1) (R3H and coiled-coil domain-containing protein 1-like)",9606,"Homo sapiens","UKP03163","PTHR21678"
"150","R3HCL_HUMAN","O60598",0,"R3HCC1L","Coiled-coil domain-containing protein R3HCC1L (Growth inhibition and differentiation-related protein 88) (Putative mitochondrial space protein 32.1) (R3H and coiled-coil domain-containing protein 1-like)",9606,"Homo sapiens","UKP03163","PTHR21678"
"151","R3HCL_HUMAN","Q5W0B4",0,"R3HCC1L","Coiled-coil domain-containing protein R3HCC1L (Growth inhibition and differentiation-related protein 88) (Putative mitochondrial space protein 32.1) (R3H and coiled-coil domain-containing protein 1-like)",9606,"Homo sapiens","UKP03163","PTHR21678"
"152","R3HCL_HUMAN","Q5W0B5",0,"R3HCC1L","Coiled-coil domain-containing protein R3HCC1L (Growth inhibition and differentiation-related protein 88) (Putative mitochondrial space protein 32.1) (R3H and coiled-coil domain-containing protein 1-like)",9606,"Homo sapiens","UKP03163","PTHR21678"
"153","R3HCL_HUMAN","Q86VT9",0,"R3HCC1L","Coiled-coil domain-containing protein R3HCC1L (Growth inhibition and differentiation-related protein 88) (Putative mitochondrial space protein 32.1) (R3H and coiled-coil domain-containing protein 1-like)",9606,"Homo sapiens","UKP03163","PTHR21678"
"154","R3HCL_HUMAN","Q8N9H0",0,"R3HCC1L","Coiled-coil domain-containing protein R3HCC1L (Growth inhibition and differentiation-related protein 88) (Putative mitochondrial space protein 32.1) (R3H and coiled-coil domain-containing protein 1-like)",9606,"Homo sapiens","UKP03163","PTHR21678"
"155","SMAKA_HUMAN","Q9BSF0",0,"C2orf88","Small membrane A-kinase anchor protein (Small membrane AKAP) (smAKAP)",9606,"Homo sapiens","UKP09043","PTHR36471"
"156","SMAKA_HUMAN","D3DPI3",0,"C2orf88","Small membrane A-kinase anchor protein (Small membrane AKAP) (smAKAP)",9606,"Homo sapiens","UKP09043","PTHR36471"
"157","SMAKA_HUMAN","P0C876",0,"C2orf88","Small membrane A-kinase anchor protein (Small membrane AKAP) (smAKAP)",9606,"Homo sapiens","UKP09043","PTHR36471"
"158","SMAKA_HUMAN","Q53TC7",0,"C2orf88","Small membrane A-kinase anchor protein (Small membrane AKAP) (smAKAP)",9606,"Homo sapiens","UKP09043","PTHR36471"
"159","AMMR1_HUMAN","Q9Y4X0",0,"AMMECR1","Nuclear protein AMMECR1 (AMME syndrome candidate gene 1 protein)",9606,"Homo sapiens","UKP05542","PTHR13016"
"160","AMMR1_HUMAN","Q5JYV9",0,"AMMECR1","Nuclear protein AMMECR1 (AMME syndrome candidate gene 1 protein)",9606,"Homo sapiens","UKP05542","PTHR13016"
"161","AMMR1_HUMAN","Q6P9D8",0,"AMMECR1","Nuclear protein AMMECR1 (AMME syndrome candidate gene 1 protein)",9606,"Homo sapiens","UKP05542","PTHR13016"
"162","AMMR1_HUMAN","Q8WX22",0,"AMMECR1","Nuclear protein AMMECR1 (AMME syndrome candidate gene 1 protein)",9606,"Homo sapiens","UKP05542","PTHR13016"
"163","AMMR1_HUMAN","Q9UIQ8",0,"AMMECR1","Nuclear protein AMMECR1 (AMME syndrome candidate gene 1 protein)",9606,"Homo sapiens","UKP05542","PTHR13016"
"164","PJA1_HUMAN","Q8NG27",0,"PJA1","E3 ubiquitin-protein ligase Praja-1 (Praja1) (EC 2.3.2.27) (RING finger protein 70) (RING-type E3 ubiquitin transferase Praja-1)",9606,"Homo sapiens","UKP01072","PTHR15710"
"165","PJA1_HUMAN","A2A322",0,"PJA1","E3 ubiquitin-protein ligase Praja-1 (Praja1) (EC 2.3.2.27) (RING finger protein 70) (RING-type E3 ubiquitin transferase Praja-1)",9606,"Homo sapiens","UKP01072","PTHR15710"
"166","PJA1_HUMAN","Q5JUT8",0,"PJA1","E3 ubiquitin-protein ligase Praja-1 (Praja1) (EC 2.3.2.27) (RING finger protein 70) (RING-type E3 ubiquitin transferase Praja-1)",9606,"Homo sapiens","UKP01072","PTHR15710"
"167","PJA1_HUMAN","Q5JUT9",0,"PJA1","E3 ubiquitin-protein ligase Praja-1 (Praja1) (EC 2.3.2.27) (RING finger protein 70) (RING-type E3 ubiquitin transferase Praja-1)",9606,"Homo sapiens","UKP01072","PTHR15710"
"168","PJA1_HUMAN","Q8NG28",0,"PJA1","E3 ubiquitin-protein ligase Praja-1 (Praja1) (EC 2.3.2.27) (RING finger protein 70) (RING-type E3 ubiquitin transferase Praja-1)",9606,"Homo sapiens","UKP01072","PTHR15710"
"169","PJA1_HUMAN","Q9HAC1",0,"PJA1","E3 ubiquitin-protein ligase Praja-1 (Praja1) (EC 2.3.2.27) (RING finger protein 70) (RING-type E3 ubiquitin transferase Praja-1)",9606,"Homo sapiens","UKP01072","PTHR15710"
"170","GOLM1_HUMAN","Q8NBJ4",0,"GOLM1","Golgi membrane protein 1 (Golgi membrane protein GP73) (Golgi phosphoprotein 2)",9606,"Homo sapiens","UKP07556","PTHR15896"
"171","GOLM1_HUMAN","Q6IAF4",0,"GOLM1","Golgi membrane protein 1 (Golgi membrane protein GP73) (Golgi phosphoprotein 2)",9606,"Homo sapiens","UKP07556","PTHR15896"
"172","GOLM1_HUMAN","Q9NRB9",0,"GOLM1","Golgi membrane protein 1 (Golgi membrane protein GP73) (Golgi phosphoprotein 2)",9606,"Homo sapiens","UKP07556","PTHR15896"
"173","COMD3_HUMAN","Q9UBI1",0,"COMMD3","COMM domain-containing protein 3 (Protein Bup) (Protein PIL)",9606,"Homo sapiens","UKP04497","PTHR31159"
"174","COMD3_HUMAN","D3DRU7",0,"COMMD3","COMM domain-containing protein 3 (Protein Bup) (Protein PIL)",9606,"Homo sapiens","UKP04497","PTHR31159"
"175","COMD3_HUMAN","Q5T8Y9",0,"COMMD3","COMM domain-containing protein 3 (Protein Bup) (Protein PIL)",9606,"Homo sapiens","UKP04497","PTHR31159"
"176","RUSF1_HUMAN","Q96GQ5",0,"RUSF1","RUS family member 1",9606,"Homo sapiens","UKP03475","PTHR12770"
"177","RUSF1_HUMAN","Q53GL8",0,"RUSF1","RUS family member 1",9606,"Homo sapiens","UKP03475","PTHR12770"
"178","RUSF1_HUMAN","Q8NAJ4",0,"RUSF1","RUS family member 1",9606,"Homo sapiens","UKP03475","PTHR12770"
"179","RUSF1_HUMAN","Q9BVY3",0,"RUSF1","RUS family member 1",9606,"Homo sapiens","UKP03475","PTHR12770"
"180","RUSF1_HUMAN","Q9H887",0,"RUSF1","RUS family member 1",9606,"Homo sapiens","UKP03475","PTHR12770"
"181","CMIP_HUMAN","Q8IY22",0,"CMIP","C-Maf-inducing protein (c-Mip) (Truncated c-Maf-inducing protein) (Tc-Mip)",9606,"Homo sapiens","UKP08684","PTHR25480"
"182","CMIP_HUMAN","Q9C0G9",0,"CMIP","C-Maf-inducing protein (c-Mip) (Truncated c-Maf-inducing protein) (Tc-Mip)",9606,"Homo sapiens","UKP08684","PTHR25480"
"183","JUPI1_HUMAN","Q9UK76",0,"JPT1","Jupiter microtubule associated homolog 1 (Androgen-regulated protein 2) (Hematological and neurological expressed 1 protein) [Cleaved into: Jupiter microtubule associated homolog 1, N-terminally processed]",9606,"Homo sapiens","UKP07090","PTHR34930"
"184","JUPI1_HUMAN","B2R6K3",0,"JPT1","Jupiter microtubule associated homolog 1 (Androgen-regulated protein 2) (Hematological and neurological expressed 1 protein) [Cleaved into: Jupiter microtubule associated homolog 1, N-terminally processed]",9606,"Homo sapiens","UKP07090","PTHR34930"
"185","JUPI1_HUMAN","Q53FG7",0,"JPT1","Jupiter microtubule associated homolog 1 (Androgen-regulated protein 2) (Hematological and neurological expressed 1 protein) [Cleaved into: Jupiter microtubule associated homolog 1, N-terminally processed]",9606,"Homo sapiens","UKP07090","PTHR34930"
"186","JUPI1_HUMAN","Q7Z2D2",0,"JPT1","Jupiter microtubule associated homolog 1 (Androgen-regulated protein 2) (Hematological and neurological expressed 1 protein) [Cleaved into: Jupiter microtubule associated homolog 1, N-terminally processed]",9606,"Homo sapiens","UKP07090","PTHR34930"
"187","JUPI1_HUMAN","Q7Z2F0",0,"JPT1","Jupiter microtubule associated homolog 1 (Androgen-regulated protein 2) (Hematological and neurological expressed 1 protein) [Cleaved into: Jupiter microtubule associated homolog 1, N-terminally processed]",9606,"Homo sapiens","UKP07090","PTHR34930"
"188","URGCP_HUMAN","Q8TCY9",0,"URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)",9606,"Homo sapiens","UKP12534","PTHR22796"
"189","URGCP_HUMAN","E9PFF6",0,"URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)",9606,"Homo sapiens","UKP12534","PTHR22796"
"190","URGCP_HUMAN","Q658M4",0,"URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)",9606,"Homo sapiens","UKP12534","PTHR22796"
"191","URGCP_HUMAN","Q68DH6",0,"URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)",9606,"Homo sapiens","UKP12534","PTHR22796"
"192","URGCP_HUMAN","Q6MZZ5",0,"URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)",9606,"Homo sapiens","UKP12534","PTHR22796"
"193","URGCP_HUMAN","Q8WV98",0,"URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)",9606,"Homo sapiens","UKP12534","PTHR22796"
"194","URGCP_HUMAN","Q9NWR7",0,"URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)",9606,"Homo sapiens","UKP12534","PTHR22796"
"195","URGCP_HUMAN","Q9P221",0,"URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)",9606,"Homo sapiens","UKP12534","PTHR22796"
"196","DCTN4_HUMAN","Q9UJW0",0,"DCTN4","Dynactin subunit 4 (Dyn4) (Dynactin subunit p62)",9606,"Homo sapiens","UKP07705","PTHR13034"
"197","DCTN4_HUMAN","B3KWW0",0,"DCTN4","Dynactin subunit 4 (Dyn4) (Dynactin subunit p62)",9606,"Homo sapiens","UKP07705","PTHR13034"
"198","DCTN4_HUMAN","D3DQH0",0,"DCTN4","Dynactin subunit 4 (Dyn4) (Dynactin subunit p62)",9606,"Homo sapiens","UKP07705","PTHR13034"
"199","DCTN4_HUMAN","E5RGT5",0,"DCTN4","Dynactin subunit 4 (Dyn4) (Dynactin subunit p62)",9606,"Homo sapiens","UKP07705","PTHR13034"
"200","DCTN4_HUMAN","Q8TAN8",0,"DCTN4","Dynactin subunit 4 (Dyn4) (Dynactin subunit p62)",9606,"Homo sapiens","UKP07705","PTHR13034"
"201","GPT2L_HUMAN","Q9NWQ4",0,"GPATCH2L","G patch domain-containing protein 2-like",9606,"Homo sapiens","UKP08845","PTHR14195"
"202","GPT2L_HUMAN","B3KN42",0,"GPATCH2L","G patch domain-containing protein 2-like",9606,"Homo sapiens","UKP08845","PTHR14195"
"203","GPT2L_HUMAN","Q6PEJ7",0,"GPATCH2L","G patch domain-containing protein 2-like",9606,"Homo sapiens","UKP08845","PTHR14195"
"204","GPT2L_HUMAN","Q9H3M3",0,"GPATCH2L","G patch domain-containing protein 2-like",9606,"Homo sapiens","UKP08845","PTHR14195"
"205","GPT2L_HUMAN","Q9NWH0",0,"GPATCH2L","G patch domain-containing protein 2-like",9606,"Homo sapiens","UKP08845","PTHR14195"
"206","GPT2L_HUMAN","Q9ULR8",0,"GPATCH2L","G patch domain-containing protein 2-like",9606,"Homo sapiens","UKP08845","PTHR14195"
"207","PPR26_HUMAN","Q5T8A7",0,"PPP1R26","Protein phosphatase 1 regulatory subunit 26",9606,"Homo sapiens","UKP08562","PTHR15724"
"208","PPR26_HUMAN","Q86WU0",0,"PPP1R26","Protein phosphatase 1 regulatory subunit 26",9606,"Homo sapiens","UKP08562","PTHR15724"
"209","PPR26_HUMAN","Q8WVV0",0,"PPP1R26","Protein phosphatase 1 regulatory subunit 26",9606,"Homo sapiens","UKP08562","PTHR15724"
"210","PPR26_HUMAN","Q9Y4D3",0,"PPP1R26","Protein phosphatase 1 regulatory subunit 26",9606,"Homo sapiens","UKP08562","PTHR15724"
"211","TSN8_HUMAN","P19075",0,"TSPAN8","Tetraspanin-8 (Tspan-8) (Transmembrane 4 superfamily member 3) (Tumor-associated antigen CO-029)",9606,"Homo sapiens","UKP05263","PTHR19282"
"212","TSN8_HUMAN","B2R7T7",0,"TSPAN8","Tetraspanin-8 (Tspan-8) (Transmembrane 4 superfamily member 3) (Tumor-associated antigen CO-029)",9606,"Homo sapiens","UKP05263","PTHR19282"
"213","TSN8_HUMAN","Q9BS78",0,"TSPAN8","Tetraspanin-8 (Tspan-8) (Transmembrane 4 superfamily member 3) (Tumor-associated antigen CO-029)",9606,"Homo sapiens","UKP05263","PTHR19282"
"214","TASO2_HUMAN","Q5VWN6",0,"TASOR2","Protein TASOR 2",9606,"Homo sapiens","UKP08620","PTHR16207"
"215","TASO2_HUMAN","Q2YD91",0,"TASOR2","Protein TASOR 2",9606,"Homo sapiens","UKP08620","PTHR16207"
"216","TASO2_HUMAN","Q5VWN5",0,"TASOR2","Protein TASOR 2",9606,"Homo sapiens","UKP08620","PTHR16207"
"217","TASO2_HUMAN","Q6ZRQ8",0,"TASOR2","Protein TASOR 2",9606,"Homo sapiens","UKP08620","PTHR16207"
"218","TASO2_HUMAN","Q8IVG4",0,"TASOR2","Protein TASOR 2",9606,"Homo sapiens","UKP08620","PTHR16207"
"219","TASO2_HUMAN","Q9BUZ7",0,"TASOR2","Protein TASOR 2",9606,"Homo sapiens","UKP08620","PTHR16207"
"220","TASO2_HUMAN","Q9H5J9",0,"TASOR2","Protein TASOR 2",9606,"Homo sapiens","UKP08620","PTHR16207"
"221","TASO2_HUMAN","Q9H7A4",0,"TASOR2","Protein TASOR 2",9606,"Homo sapiens","UKP08620","PTHR16207"
"222","TASO2_HUMAN","Q9H996",0,"TASOR2","Protein TASOR 2",9606,"Homo sapiens","UKP08620","PTHR16207"
"223","TASO2_HUMAN","Q9NXA1",0,"TASOR2","Protein TASOR 2",9606,"Homo sapiens","UKP08620","PTHR16207"
"224","TMED8_HUMAN","Q6PL24",0,"TMED8","Protein TMED8",9606,"Homo sapiens","UKP09831","PTHR22973"
"225","TMED8_HUMAN","B3KTI6",0,"TMED8","Protein TMED8",9606,"Homo sapiens","UKP09831","PTHR22973"
"226","TMED8_HUMAN","Q3MJB0",0,"TMED8","Protein TMED8",9606,"Homo sapiens","UKP09831","PTHR22973"
"227","TMED8_HUMAN","Q9P1V9",0,"TMED8","Protein TMED8",9606,"Homo sapiens","UKP09831","PTHR22973"
"228","F117B_HUMAN","Q6P1L5",0,"FAM117B","Protein FAM117B (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein)",9606,"Homo sapiens","UKP08427","PTHR14972"
"229","F117B_HUMAN","Q53QZ5",0,"FAM117B","Protein FAM117B (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein)",9606,"Homo sapiens","UKP08427","PTHR14972"
"230","F117B_HUMAN","Q585T9",0,"FAM117B","Protein FAM117B (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein)",9606,"Homo sapiens","UKP08427","PTHR14972"
"231","F117B_HUMAN","Q8N8W1",0,"FAM117B","Protein FAM117B (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein)",9606,"Homo sapiens","UKP08427","PTHR14972"
"232","F117B_HUMAN","Q96Q34",0,"FAM117B","Protein FAM117B (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein)",9606,"Homo sapiens","UKP08427","PTHR14972"
"233","COMD4_HUMAN","Q9H0A8",0,"COMMD4","COMM domain-containing protein 4",9606,"Homo sapiens","UKP03407","PTHR16231"
"234","COMD4_HUMAN","B2RBN4",0,"COMMD4","COMM domain-containing protein 4",9606,"Homo sapiens","UKP03407","PTHR16231"
"235","COMD4_HUMAN","H3BUL2",0,"COMMD4","COMM domain-containing protein 4",9606,"Homo sapiens","UKP03407","PTHR16231"
"236","COMD4_HUMAN","Q7L637",0,"COMMD4","COMM domain-containing protein 4",9606,"Homo sapiens","UKP03407","PTHR16231"
"237","COMD4_HUMAN","Q9NX43",0,"COMMD4","COMM domain-containing protein 4",9606,"Homo sapiens","UKP03407","PTHR16231"
"238","KERA_HUMAN","O60938",0,"KERA","Keratocan (KTN) (Keratan sulfate proteoglycan keratocan)",9606,"Homo sapiens","UKP06714","PTHR45712"
"239","SSRD_HUMAN","P51571",0,"SSR4","Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta)",9606,"Homo sapiens","UKP07623","PTHR12731"
"240","SSRD_HUMAN","A8K378",0,"SSR4","Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta)",9606,"Homo sapiens","UKP07623","PTHR12731"
"241","SSRD_HUMAN","Q53XY1",0,"SSR4","Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta)",9606,"Homo sapiens","UKP07623","PTHR12731"
"242","BEND7_HUMAN","Q8N7W2",0,"BEND7","BEN domain-containing protein 7",9606,"Homo sapiens","UKP09915","PTHR35068"
"243","BEND7_HUMAN","Q5SYY7",0,"BEND7","BEN domain-containing protein 7",9606,"Homo sapiens","UKP09915","PTHR35068"
"244","BEND7_HUMAN","Q5SYY8",0,"BEND7","BEN domain-containing protein 7",9606,"Homo sapiens","UKP09915","PTHR35068"
"245","BEND7_HUMAN","Q5SYY9",0,"BEND7","BEN domain-containing protein 7",9606,"Homo sapiens","UKP09915","PTHR35068"
"246","BEND7_HUMAN","Q8N5T7",0,"BEND7","BEN domain-containing protein 7",9606,"Homo sapiens","UKP09915","PTHR35068"
"247","CFA36_HUMAN","Q96G28",0,"CFAP36","Cilia- and flagella-associated protein 36 (Coiled-coil domain-containing protein 104)",9606,"Homo sapiens","UKP07893","PTHR21532"
"248","CFA36_HUMAN","Q53SF0",0,"CFAP36","Cilia- and flagella-associated protein 36 (Coiled-coil domain-containing protein 104)",9606,"Homo sapiens","UKP07893","PTHR21532"
"249","CFA36_HUMAN","Q53ST9",0,"CFAP36","Cilia- and flagella-associated protein 36 (Coiled-coil domain-containing protein 104)",9606,"Homo sapiens","UKP07893","PTHR21532"
"250","CFA36_HUMAN","Q6UY34",0,"CFAP36","Cilia- and flagella-associated protein 36 (Coiled-coil domain-containing protein 104)",9606,"Homo sapiens","UKP07893","PTHR21532"
"251","KAZRN_HUMAN","Q674X7",0,"KAZN","Kazrin",9606,"Homo sapiens","UKP10237","PTHR12776"
"252","KAZRN_HUMAN","B0QYQ0",0,"KAZN","Kazrin",9606,"Homo sapiens","UKP10237","PTHR12776"
"253","KAZRN_HUMAN","B1AJZ1",0,"KAZN","Kazrin",9606,"Homo sapiens","UKP10237","PTHR12776"
"254","KAZRN_HUMAN","B1AK78",0,"KAZN","Kazrin",9606,"Homo sapiens","UKP10237","PTHR12776"
"255","KAZRN_HUMAN","Q5TGF1",0,"KAZN","Kazrin",9606,"Homo sapiens","UKP10237","PTHR12776"
"256","KAZRN_HUMAN","Q674X4",0,"KAZN","Kazrin",9606,"Homo sapiens","UKP10237","PTHR12776"
"257","KAZRN_HUMAN","Q674X6",0,"KAZN","Kazrin",9606,"Homo sapiens","UKP10237","PTHR12776"
"258","KAZRN_HUMAN","Q6ZUD1",0,"KAZN","Kazrin",9606,"Homo sapiens","UKP10237","PTHR12776"
"259","KAZRN_HUMAN","Q8IYN7",0,"KAZN","Kazrin",9606,"Homo sapiens","UKP10237","PTHR12776"
"260","KAZRN_HUMAN","Q8N409",0,"KAZN","Kazrin",9606,"Homo sapiens","UKP10237","PTHR12776"
"261","KAZRN_HUMAN","Q9UIL2",0,"KAZN","Kazrin",9606,"Homo sapiens","UKP10237","PTHR12776"
"262","KAZRN_HUMAN","Q9UPX4",0,"KAZN","Kazrin",9606,"Homo sapiens","UKP10237","PTHR12776"
"263","HPDL_HUMAN","Q96IR7",0,"HPDL","4-hydroxyphenylpyruvate dioxygenase-like protein (HPD-like protein) (EC 1.13.-.-) (Glyoxalase domain-containing protein 1)",9606,"Homo sapiens","UKP03782","PTHR11959"
"264","HPDL_HUMAN","B2R9B0",0,"HPDL","4-hydroxyphenylpyruvate dioxygenase-like protein (HPD-like protein) (EC 1.13.-.-) (Glyoxalase domain-containing protein 1)",9606,"Homo sapiens","UKP03782","PTHR11959"
"265","T106C_HUMAN","Q9BVX2",0,"TMEM106C","Transmembrane protein 106C (Endoplasmic reticulum membrane protein overexpressed in cancer)",9606,"Homo sapiens","UKP07830","PTHR28556"
"266","T106C_HUMAN","B2R998",0,"TMEM106C","Transmembrane protein 106C (Endoplasmic reticulum membrane protein overexpressed in cancer)",9606,"Homo sapiens","UKP07830","PTHR28556"
"267","T106C_HUMAN","B7Z5M4",0,"TMEM106C","Transmembrane protein 106C (Endoplasmic reticulum membrane protein overexpressed in cancer)",9606,"Homo sapiens","UKP07830","PTHR28556"
"268","T106C_HUMAN","Q3B761",0,"TMEM106C","Transmembrane protein 106C (Endoplasmic reticulum membrane protein overexpressed in cancer)",9606,"Homo sapiens","UKP07830","PTHR28556"
"269","SARG_HUMAN","Q9BW04",0,"SARG","Specifically androgen-regulated gene protein",9606,"Homo sapiens","UKP09419","PTHR21555"
"270","SARG_HUMAN","C9JV41",0,"SARG","Specifically androgen-regulated gene protein",9606,"Homo sapiens","UKP09419","PTHR21555"
"271","SARG_HUMAN","Q658X3",0,"SARG","Specifically androgen-regulated gene protein",9606,"Homo sapiens","UKP09419","PTHR21555"
"272","C163B_HUMAN","Q9NR16",0,"CD163L1","Scavenger receptor cysteine-rich type 1 protein M160 (CD163 antigen-like 1) (CD antigen CD163b)",9606,"Homo sapiens","UKP08105","PTHR19331"
